appName,link,tags
Neon White,https://store.steampowered.com/app/1533420/Neon_White,"Action,FPS,Parkour,Great Soundtrack,Platformer,3D Platformer,Anime,Adventure,Shooter,Indie,Singleplayer,Precision Platformer,Dating Sim,Fast-Paced,First-Person,3D,Stylized,Story Rich,Mystery,Card Game"
POSTAL 2,https://store.steampowered.com/app/223470/POSTAL_2,"Violent,Open World,Dark Humor,First-Person,Mature,Comedy,Funny,Sandbox,Moddable,Third Person,Gore,FPS,Action,Dark Comedy,Multiplayer,Shooter,Singleplayer,Classic,Adventure,Satire"
Blade and Sorcery,https://store.steampowered.com/app/629730/Blade_and_Sorcery,"VR,Swordplay,Action,Moddable,Gore,Violent,Magic,Sandbox,Simulation,Physics,Medieval,Fighting,First-Person,Singleplayer,Fantasy,Adventure,Early Access,RPG,Indie,Games Workshop"
Cookie Clicker,https://store.steampowered.com/app/1454400/Cookie_Clicker,"Clicker,Idler,Casual,Indie,Pixel Graphics,Management,Collectathon,Economy,Funny,Memes,Strategy,Building,2D,Resource Management,Comedy,Simulation,Colorful,Touch-Friendly,Horror,Singleplayer"
Pacify,https://store.steampowered.com/app/967050/Pacify,"Horror,Multiplayer,Co-op,Survival Horror,Online Co-Op,Psychological Horror,Thriller,Action,Indie,Adventure,Dark,First-Person,Singleplayer,Gore,Strategy,Sexual Content,Puzzle,Casual,Atmospheric,PvP"
Mindustry,https://store.steampowered.com/app/1127400/Mindustry,"Base Building,Resource Management,Tower Defense,Strategy,Automation,Multiplayer,Sandbox,Building,Co-op,2D,Pixel Graphics,Online Co-Op,RTS,Singleplayer,PvE,Indie,PvP,Survival,Management,Action"
The Stanley Parable: Ultra Deluxe,https://store.steampowered.com/app/1703340/The_Stanley_Parable_Ultra_Deluxe,"Multiple Endings,Comedy,Choices Matter,Walking Simulator,First-Person,Narration,Singleplayer,Funny,Exploration,3D,Psychological Horror,Adventure,Story Rich,Casual,Emotional,Mystery,Dark Humor,Atmospheric,Horror,Game Development"
Lords Mobile,https://store.steampowered.com/app/1041320/Lords_Mobile,"Free to Play,Strategy,Massively Multiplayer,Gore,Anime,War,RPG,Multiplayer,LGBTQ+,NSFW,Memes,Illuminati,RTS,Casual,Family Friendly,Mature,MMORPG,Female Protagonist,World War II,Dating Sim"
WAVESHAPER,https://store.steampowered.com/app/562260/WAVESHAPER,"Casual,Action,Indie,2D,Minimalist,Score Attack,Runner,Difficult"
Fury Unleashed,https://store.steampowered.com/app/465200/Fury_Unleashed,"Replay Value,Roguelike,Fast-Paced,Difficult,Online Co-Op,Old School,Shooter,Platformer,Local Multiplayer,2D,2D Platformer,Perma Death,Roguelite,Side Scroller,Co-op,RPG,Local Co-Op,Combat,Multiplayer,Action"
Gems of War - Puzzle RPG,https://store.steampowered.com/app/329110/Gems_of_War__Puzzle_RPG,"Free to Play,Match 3,Puzzle,PvE,PvP,Card Game,Strategy RPG,Turn-Based Strategy,RPG,Strategy,2D,Turn-Based Combat,Story Rich,Singleplayer,Casual,Fantasy,Magic,War,Adventure,Multiplayer"
The Infected,https://store.steampowered.com/app/1360000/The_Infected,"Open World Survival Craft,Survival,Base Building,Open World,Building,Realistic,Sandbox,Exploration,City Builder,Action,Simulation,Horror,Mining,FPS,Survival Horror,Singleplayer,3D,First-Person,Crafting,Early Access"
Wreckfest,https://store.steampowered.com/app/228380/Wreckfest,"Racing,Destruction,Automobile Sim,Simulation,Driving,Multiplayer,Physics,Action,Indie,Sports,Singleplayer,Realistic,Funny,Early Access,Arcade,Sandbox,Third Person,Open World,Co-op,Atmospheric"
Library Of Ruina,https://store.steampowered.com/app/1256670/Library_Of_Ruina,"Story Rich,Strategy,Card Game,Difficult,Deckbuilding,Turn-Based Combat,Singleplayer,Indie,Psychological Horror,Visual Novel,Gore,Turn-Based,Great Soundtrack,RPG,Card Battler,Anime,Horror,2D,Turn-Based Strategy,Action"
Uncrashed : FPV Drone Simulator,https://store.steampowered.com/app/1682970/Uncrashed__FPV_Drone_Simulator,"Simulation,Sports,Flight,Physics,Racing,Singleplayer,Realistic,First-Person,6DOF,Immersive Sim,3D,Indie,Exploration,Science,Combat Racing"
Cartel Tycoon,https://store.steampowered.com/app/1220140/Cartel_Tycoon,"Top-Down,RTS,Resource Management,Atmospheric,Survival,Management,Strategy,Soundtrack,Sandbox,Building,City Builder,Simulation,Economy,Base Building,Singleplayer,Agriculture,Colony Sim,RPG,Action,Roguelite"
Clanfolk,https://store.steampowered.com/app/1700870/Clanfolk,"Strategy,Simulation,RTS,City Builder,Base Building,Building,Management,Resource Management,Survival,Moddable,Economy,Sandbox,Open World,2D,Singleplayer,Medieval,Replay Value,Tactical,Automation,Early Access"
Colony Ship: A Post-Earth Role Playing Game,https://store.steampowered.com/app/648410/Colony_Ship_A_PostEarth_Role_Playing_Game,"Early Access,Turn-Based,Tactical RPG,Party-Based RPG,Choices Matter,CRPG,Turn-Based Tactics,RPG,Turn-Based Strategy,Isometric,Cyberpunk,Lore-Rich,Conversation,Multiple Endings,Nonlinear,Story Rich,Turn-Based Combat,Dystopian,Sci-fi,Space"
Suspects: Mystery Mansion,https://store.steampowered.com/app/1576060/Suspects_Mystery_Mansion,"Online Co-Op,Multiplayer,Conversation,Social Deduction,2D,PvP,Co-op,Funny,Casual,Psychological,Strategy,Mystery,Detective,Character Customization,Assassin,Top-Down,Action,Family Friendly,Action-Adventure,Atmospheric"
Pile Up!,https://store.steampowered.com/app/2094910/Pile_Up,"Relaxing,Indie,Base Building,Casual,Atmospheric,Sandbox,Minimalist,Stylized,Colorful,Roguelite,Cute,Turn-Based,Building,City Builder,Isometric,Management,Strategy,Early Access,Choices Matter,Singleplayer"
Webbed,https://store.steampowered.com/app/1390350/Webbed,"2D Platformer,Cute,Pixel Graphics,Physics,Puzzle Platformer,Exploration,2D,Platformer,Relaxing,Family Friendly,Action,Indie,Puzzle,Colorful,Cartoony,Nature,Collectathon,Fantasy,Atmospheric,Retro"
Torchlight: Infinite,https://store.steampowered.com/app/1974050/Torchlight_Infinite,"RPG,Hack and Slash,Loot,Action RPG,Action,Adventure,Combat,Dungeon Crawler,Action-Adventure,Multiplayer,Top-Down,Singleplayer,Drama,Fantasy,Free to Play,Story Rich,Character Customization,Time Travel,Co-op,Magic"
Embr,https://store.steampowered.com/app/1062830/Embr,"Action,Simulation,Strategy,Casual,Co-op,Multiplayer,Co-op Campaign,Funny,Singleplayer,Indie,Online Co-Op,First-Person,Replay Value,Controller,Colorful,Character Customization,Cartoony,Early Access,Stylized,3D"
Shakes and Fidget,https://store.steampowered.com/app/438040/Shakes_and_Fidget,"Free to Play,RPG,Massively Multiplayer,Casual,Multiplayer,Adventure,Strategy,Clicker,MMORPG,Character Customization,Fantasy,Indie,Comedy,Medieval,Singleplayer,Funny,Classic,Dark Humor,Story Rich,Cult Classic"
Budget Cuts,https://store.steampowered.com/app/400940/Budget_Cuts,"Action,Adventure,VR,Indie,Stealth,Singleplayer,Robots,Horror,Colorful,First-Person,FPS,Psychological Horror,Sci-fi,Atmospheric"
Survival: Fountain of Youth,https://store.steampowered.com/app/1967630/Survival_Fountain_of_Youth,"Survival,Open World Survival Craft,Exploration,Crafting,Violent,Singleplayer,Realistic,Adventure,Puzzle,Early Access,Sandbox,Base Building,Simulation,First-Person,Open World,Historical,Building,Underwater,Immersive Sim,Action-Adventure"
Who's Your Daddy?!,https://store.steampowered.com/app/427730/Whos_Your_Daddy,"Funny,Multiplayer,First-Person,Comedy,Simulation,Online Co-Op,Strategy,Dark Humor,Co-op,Casual,Indie,Split Screen,Action,Early Access,Difficult,Survival,Third Person,Sandbox,Adventure,Singleplayer"
Grimlord,https://store.steampowered.com/app/1910860/Grimlord,"Early Access,VR,Action RPG,RPG,Souls-like,Swordplay,Dark Fantasy,Physics,Dungeon Crawler,Story Rich,Hack and Slash,Medieval,Realistic,Action-Adventure,Magic,Adventure,Immersive Sim,Exploration,Gothic,Archery"
Travellers Rest,https://store.steampowered.com/app/1139980/Travellers_Rest,"Life Sim,Pixel Graphics,Farming Sim,Management,RPG,Immersive Sim,Collectathon,Medieval,Crafting,Building,Fantasy,Isometric,Resource Management,Colorful,Singleplayer,Adventure,Indie,Inventory Management,Early Access,Simulation"
Blanc,https://store.steampowered.com/app/1982340/Blanc,"Adventure,Emotional,Co-op,Atmospheric,Relaxing,Stylized,Hand-drawn,Multiplayer,Local Co-Op,Online Co-Op,Walking Simulator,Indie,Casual,Family Friendly,Music,Short,3D,Exploration,Cute,Local Multiplayer"
CrossCode,https://store.steampowered.com/app/368340/CrossCode,"Action RPG,Pixel Graphics,RPG,Female Protagonist,Puzzle,Singleplayer,Great Soundtrack,2D,Indie,Story Rich,Adventure,Action,Retro,Anime,Sci-fi,JRPG,Action-Adventure,Difficult,Cyberpunk,Open World"
Starsand,https://store.steampowered.com/app/1380220/Starsand,"Open World Survival Craft,Survival,Open World,Realistic,3D,First-Person,Exploration,Crafting,Base Building,Inventory Management,Resource Management,Sci-fi,Atmospheric,Story Rich,Sandbox,Mystery,Singleplayer,Building,Aliens,Early Access"
Baldur's Gate: Enhanced Edition,https://store.steampowered.com/app/228280/Baldurs_Gate_Enhanced_Edition,"RPG,Fantasy,Dungeons & Dragons,Isometric,CRPG,Party-Based RPG,Real-Time with Pause,Singleplayer,Story Rich,Character Customization,Adventure,Old School,Co-op,Multiplayer,Magic,Online Co-Op,Action-Adventure,Remake,Atmospheric,Strategy"
SUCCUBUS,https://store.steampowered.com/app/985830/SUCCUBUS,"Sexual Content,Nudity,Mature,Gore,Female Protagonist,Violent,Demons,Action,Horror,Singleplayer,Adventure,Dark Fantasy,First-Person,Atmospheric,Exploration,Survival,Psychological Horror,Survival Horror,Action-Adventure,Psychedelic"
The Last Spell,https://store.steampowered.com/app/1105670/The_Last_Spell,"Turn-Based,2D,Tactical,Singleplayer,Strategy RPG,Perma Death,Roguelite,Turn-Based Tactics,Tactical RPG,Tower Defense,Dark Fantasy,Turn-Based Strategy,RPG,Strategy,Post-apocalyptic,Pixel Graphics,Base Building,Turn-Based Combat,Fantasy,Early Access"
Titan Quest Anniversary Edition,https://store.steampowered.com/app/475150/Titan_Quest_Anniversary_Edition,"RPG,Hack and Slash,Action RPG,Loot,Mythology,Multiplayer,Co-op,Singleplayer,Classic,Action,Adventure,Isometric,Fantasy,Top-Down,Open World,Atmospheric,Great Soundtrack,Story Rich,Dungeon Crawler,Level Editor"
The Wolf Among Us,https://store.steampowered.com/app/250320/The_Wolf_Among_Us,"Adventure,Detective,Story Rich,Episodic,Choose Your Own Adventure,Point & Click,Noir,Mature,Visual Novel,Choices Matter,Singleplayer,Atmospheric,Comic Book,Mystery,Cinematic,Action,Dark,Well-Written,Fantasy,Casual"
Summoners War: Chronicles,https://store.steampowered.com/app/2167580/Summoners_War_Chronicles,"RPG,Free to Play,MMORPG,Adventure,Action,Action-Adventure,Strategy RPG,JRPG,3D,Cinematic,Atmospheric,PvE,Co-op,Party-Based RPG,Multiplayer,PvP,Fantasy,Online Co-Op,Strategy,Exploration"
Darksiders III,https://store.steampowered.com/app/606280/Darksiders_III,"Hack and Slash,Action,Female Protagonist,Singleplayer,Adventure,Souls-like,RPG,Action-Adventure,Open World,Violent,Third Person,Story Rich,Atmospheric,Dark Fantasy,Post-apocalyptic,Puzzle,Fantasy,Gore,Difficult,Dark"
Hero Siege,https://store.steampowered.com/app/269210/Hero_Siege,"RPG,Action Roguelike,Hack and Slash,Pixel Graphics,Roguelike,Multiplayer,Indie,Action,Co-op,Adventure,Local Co-Op,2D,Roguelite,Top-Down,Action RPG,Massively Multiplayer,Bullet Hell,Singleplayer,Difficult,Controller"
Fran Bow,https://store.steampowered.com/app/362680/Fran_Bow,"Psychological Horror,Story Rich,Point & Click,Puzzle,Horror,Adventure,Dark,Indie,Singleplayer,Atmospheric,Female Protagonist,Psychological,Gore,Surreal,Dark Fantasy,2D,Fantasy,Hand-drawn,Great Soundtrack,Hidden Object"
Goobies,https://store.steampowered.com/app/2294130/Goobies,"Action Roguelike,Bullet Hell,Top-Down Shooter,Roguelite,3D,Casual,Vampire,Action,Singleplayer,RPG,Arcade,Action RPG,Retro,Score Attack,Dark Fantasy,Shoot 'Em Up,Shooter,Choices Matter,Stylized,Magic"
Gorilla Tag,https://store.steampowered.com/app/1533390/Gorilla_Tag,"Psychological Horror,VR,Multiplayer,Parkour,Horror,First-Person,Funny,Survival Horror,3D,Action,3D Platformer,PvP,Platformer,Casual,Nature,Physics,6DOF,NSFW,Early Access,Minimalist"
Lunch Lady,https://store.steampowered.com/app/1571440/Lunch_Lady,"Horror,Online Co-Op,Multiplayer,Co-op,Survival Horror,Dark,Psychological Horror,Procedural Generation,Action,Choices Matter,Team-Based,Exploration,FPS,Collectathon,PvE,First-Person,Walking Simulator,Action-Adventure,Nonlinear,Supernatural"
Big Ambitions,https://store.steampowered.com/app/1331550/Big_Ambitions,"Early Access,Management,Capitalism,Simulation,Economy,Life Sim,Sandbox,Time Management,Singleplayer,Immersive Sim,Inventory Management,3D,Third Person,Resource Management,Top-Down,RPG,Open World,Modern,Stylized,CRPG"
MX vs ATV Legends,https://store.steampowered.com/app/1205970/MX_vs_ATV_Legends,"Racing,Sports,Arcade,3D,First-Person,Realistic,Third Person,Driving,Family Friendly,Motocross,Motorbike,Offroad,PvP,Controller,Physics,Multiplayer,Singleplayer,ATV,VR,Open World"
ATLAS,https://store.steampowered.com/app/834910/ATLAS,"Survival,Open World,Pirates,Sailing,Adventure,Massively Multiplayer,Crafting,Naval Combat,Early Access,Online Co-Op,RPG,Multiplayer,MMORPG,Exploration,Sandbox,Base Building,Action,PvP,Co-op,PvE"
Hacker Simulator,https://store.steampowered.com/app/1754840/Hacker_Simulator,"Hacking,Simulation,Singleplayer,Realistic,Crime,Typing,Adventure,Detective,Programming,Cyberpunk,Atmospheric,Sandbox,First-Person,Action,Indie"
Serious Sam: Siberian Mayhem,https://store.steampowered.com/app/1792250/Serious_Sam_Siberian_Mayhem,"Action,Adventure,Shooter,First-Person,3D,Atmospheric,Dark,Old School,Horror,Sci-fi,Combat,Online Co-Op,Linear,Singleplayer,FPS,Fantasy,Demons,Difficult,Gore,Violent"
Plague Inc: Evolved,https://store.steampowered.com/app/246620/Plague_Inc_Evolved,"Strategy,Simulation,Outbreak Sim,Indie,Singleplayer,Multiplayer,Zombies,Casual,Tactical,Replay Value,Post-apocalyptic,Addictive,Realistic,2D,Difficult,Atmospheric,Co-op,Early Access,Sandbox,Survival"
Vagante,https://store.steampowered.com/app/323220/Vagante,"Roguelite,Action Roguelike,Pixel Graphics,Roguelike,RPG,Roguevania,Indie,Adventure,Online Co-Op,Platformer,2D,Multiplayer,Action,Difficult,Procedural Generation,Local Co-Op,4 Player Local,Co-op,Perma Death,Metroidvania"
Granny,https://store.steampowered.com/app/962400/Granny,"Horror,Survival Horror,Adventure,First-Person,Indie,Multiplayer,Singleplayer,Violent,Puzzle,Gore,Difficult,Survival,Action,Strategy,Dark,Sexual Content,Funny,Psychological Horror"
Milk outside a bag of milk outside a bag of milk,https://store.steampowered.com/app/1604000/Milk_outside_a_bag_of_milk_outside_a_bag_of_milk,"Psychological Horror,Visual Novel,Psychedelic,Pixel Graphics,Story Rich,Abstract,2D,Multiple Endings,Indie,Text-Based,Psychological,Singleplayer,Horror,Surreal,Anime,Great Soundtrack,Female Protagonist,Casual,Choices Matter,Point & Click"
I Am Fish,https://store.steampowered.com/app/1472560/I_Am_Fish,"Adventure,Simulation,Physics,3D Platformer,Cartoon,Difficult,Precision Platformer,Cute,3D,Colorful,Fishing,Third Person,Comedy,Platformer,Funny,Dark Humor,Singleplayer,Story Rich,Controller,Replay Value"
DNF Duel,https://store.steampowered.com/app/1216060/DNF_Duel,"2D Fighter,Anime,Fighting,PvP,Action,2.5D,Arcade,Casual,Beat 'em up,3D Fighter,Local Multiplayer,Multiplayer,Strategy,Singleplayer,Cinematic,eSports"
Kingdom Two Crowns,https://store.steampowered.com/app/701160/Kingdom_Two_Crowns,"Building,Base Building,Tower Defense,Strategy,Medieval,City Builder,Action RTS,Stylized,Singleplayer,Minimalist,Fantasy,Dark Fantasy,Controller,Pixel Graphics,Local Multiplayer,Simulation,Survival,Colony Sim,Adventure,Co-op"
Royal Revolt II,https://store.steampowered.com/app/1571190/Royal_Revolt_II,"Action RPG,Tower Defense,Strategy,Massively Multiplayer,Action,RTS,Strategy RPG,Tactical RPG,Character Customization,Colorful,Cute,City Builder,Family Friendly,Funny,Medieval,Tactical,Combat,PvP,Multiplayer,RPG"
Songs of Conquest,https://store.steampowered.com/app/867210/Songs_of_Conquest,"Early Access,Strategy,Turn-Based Strategy,Adventure,Turn-Based Combat,Pixel Graphics,Turn-Based Tactics,Fantasy,Strategy RPG,Atmospheric,Old School,Singleplayer,Story Rich,Multiplayer,Tactical RPG,Tactical,PvP,Online Co-Op,2.5D,Local Multiplayer"
CONVERGENCE: A League of Legends Story™,https://store.steampowered.com/app/1276800/CONVERGENCE_A_League_of_Legends_Story,"2D Platformer,Adventure,Platformer,Time Manipulation,Singleplayer,Metroidvania,Colorful,Fantasy,Stylized,Action,Combat,Linear"
KARDS - The WW2 Card Game,https://store.steampowered.com/app/544810/KARDS__The_WW2_Card_Game,"Free to Play,Card Game,World War II,Trading Card Game,Wargame,Board Game,Turn-Based Strategy,PvP,Strategy,Top-Down,Turn-Based Combat,Tanks,Deckbuilding,Historical,Casual,Realistic,Multiplayer,Military,War,Singleplayer"
The Baby In Yellow,https://store.steampowered.com/app/2291340/The_Baby_In_Yellow,"Early Access,Horror,Lovecraftian,Comedy,Adventure,Indie,Puzzle,Mystery,Physics,Surreal,Exploration,Life Sim,Funny,Linear,Simulation,Singleplayer,Stylized,Atmospheric,Psychological,3D"
Train Valley 2,https://store.steampowered.com/app/602320/Train_Valley_2,"Puzzle,Minimalist,Stylized,Family Friendly,Strategy,Simulation,Casual,Indie,Management,Relaxing,Building,Singleplayer,Transportation,Level Editor,Trains,Adventure,Time Management,City Builder,Sandbox,Real Time Tactics"
Othercide,https://store.steampowered.com/app/798490/Othercide,"Strategy,Indie,Turn-Based Tactics,Turn-Based Combat,Female Protagonist,Roguelite,Dark Fantasy,Turn-Based,Dark,Tactical,Roguelike,Turn-Based Strategy,Horror,Gothic,Singleplayer,Difficult,Unforgiving,Atmospheric,Great Soundtrack,Perma Death"
NEKOPARA Vol. 3,https://store.steampowered.com/app/602520/NEKOPARA_Vol_3,"Hentai,Sexual Content,Anime,Nudity,Cute,Visual Novel,Dating Sim,Story Rich,Singleplayer,Casual,Great Soundtrack,Romance,Indie,NSFW,Atmospheric,2D,Cats,Funny,Adventure,Replay Value"
FIVE NIGHTS AT FREDDY'S: HELP WANTED,https://store.steampowered.com/app/732690/FIVE_NIGHTS_AT_FREDDYS_HELP_WANTED,"Horror,VR,Singleplayer,Survival Horror,Robots,First-Person,Action,Psychological Horror,Dark,Survival,Casual,Atmospheric,Difficult,Puzzle,Story Rich,Indie,Strategy,Funny,Adventure,Family Friendly"
Graveyard Keeper,https://store.steampowered.com/app/599140/Graveyard_Keeper,"Pixel Graphics,Crafting,RPG,Simulation,Sandbox,Management,Indie,Singleplayer,Medieval,Adventure,Building,Dark Humor,Agriculture,2D,Story Rich,Fantasy,Dark,Gore,Mystery,Violent"
X-Plane 11,https://store.steampowered.com/app/269950/XPlane_11,"Simulation,Flight,Realistic,Open World,Multiplayer,VR,Singleplayer,Physics,First-Person,Sandbox,Atmospheric,Adventure,Family Friendly,Third Person,Education,Action,Exploration,Beautiful,Massively Multiplayer,Controller"
Smalland: Survive the Wilds,https://store.steampowered.com/app/768200/Smalland_Survive_the_Wilds,"Early Access,Survival,Multiplayer,Open World Survival Craft,Base Building,Online Co-Op,Open World,Crafting,Building,Singleplayer,Exploration,Co-op,Sandbox,Adventure,RPG,Action-Adventure,Character Customization,Third Person,First-Person,City Builder"
